customer_id,signup_date,segment,region,monthly_fee,churn_month
8894,2023-09-23,midmarket,Europe,114.98,1
8895,2023-09-17,smb,Europe,33.76,1
8896,2022-12-30,midmarket,Other,83.26,-1
8897,2023-12-09,midmarket,APAC,109.08,-1
8898,2024-07-25,midmarket,North America,104.27,3
8899,2022-01-26,smb,North America,45.65,13
8900,2022-06-17,midmarket,North America,120.34,-1
8901,2024-12-10,smb,North America,29.06,-1
8902,2023-12-28,smb,North America,36.69,1
8903,2025-05-27,smb,APAC,22.74,-1
8904,2024-02-11,enterprise,APAC,273.69,12
8905,2024-04-13,smb,North America,37.04,-1
8906,2025-02-21,midmarket,APAC,96.1,-1
8907,2024-04-22,midmarket,APAC,88.76,13
8908,2023-02-25,smb,North America,38.23,-1
8909,2023-11-05,midmarket,APAC,99.62,-1
8910,2022-10-28,smb,Other,25.62,10
8911,2023-03-03,enterprise,Other,312.46,16
8912,2024-05-18,smb,Europe,31.76,1
8913,2022-07-10,midmarket,North America,149.73,24
8914,2024-05-07,smb,North America,34.23,1
8915,2024-01-16,smb,Other,28.06,14
8916,2023-01-29,enterprise,North America,434.92,-1
8917,2022-02-27,smb,North America,42.55,1
8918,2024-06-18,midmarket,North America,130.03,-1
8919,2024-11-18,smb,Europe,29.82,-1
8920,2024-07-20,smb,North America,30.14,-1
8921,2023-06-22,smb,APAC,32.32,-1
8922,2024-04-13,midmarket,Europe,108.34,-1
8923,2023-06-14,smb,North America,38.23,-1
8924,2023-04-03,smb,North America,37.59,5
8925,2023-02-22,smb,Europe,29.7,23
8926,2022-09-27,midmarket,APAC,103.61,17
8927,2025-05-21,midmarket,APAC,89.17,-1
8928,2024-04-30,smb,APAC,26.64,1
8929,2022-08-12,smb,North America,34.86,-1
8930,2025-01-08,smb,APAC,28.37,4
8931,2022-07-13,smb,Europe,33.59,17
8932,2024-01-28,smb,Europe,33.03,-1
8933,2022-07-31,smb,Europe,29.41,-1
8934,2023-04-06,smb,North America,37.53,2
8935,2024-04-20,midmarket,Europe,91.7,-1
8936,2025-06-28,smb,Europe,30.41,-1
8937,2025-06-19,midmarket,North America,114.79,-1
8938,2025-02-16,smb,Europe,28.64,-1
8939,2022-10-28,smb,North America,44.06,1
8940,2022-04-30,smb,Europe,32.72,1
8941,2025-03-01,midmarket,APAC,87.13,-1
8942,2025-03-23,smb,North America,35.61,-1
8943,2022-12-22,midmarket,North America,132.03,1
8944,2022-01-25,enterprise,Europe,419.02,27
8945,2024-04-06,smb,North America,40.31,-1
8946,2022-04-08,smb,North America,42.03,3
8947,2022-02-21,enterprise,Europe,356.44,-1
8948,2025-04-10,smb,North America,30.17,-1
8949,2023-09-25,midmarket,Europe,121.09,14
8950,2022-05-23,smb,North America,34.15,-1
8951,2024-04-15,smb,North America,35.37,3
8952,2023-04-17,smb,North America,42.05,9
8953,2023-11-16,smb,Other,28.97,12
8954,2025-02-20,smb,Europe,25.71,-1
8955,2022-10-31,smb,North America,41.37,-1
8956,2024-04-04,midmarket,North America,116.64,-1
8957,2024-11-23,midmarket,Europe,113.5,-1
8958,2023-06-25,smb,Europe,32.98,-1
8959,2025-05-22,midmarket,North America,114.35,-1
8960,2023-07-27,smb,North America,31.49,-1
8961,2023-08-09,midmarket,Europe,101.32,1
8962,2025-02-02,smb,Europe,28.3,-1
8963,2024-03-22,smb,APAC,29.61,5
8964,2025-01-13,smb,Europe,29.4,1
8965,2024-10-05,smb,Europe,32.85,-1
8966,2024-06-27,midmarket,Europe,89.51,4
8967,2022-11-05,smb,Europe,31.62,27
8968,2023-05-24,midmarket,Europe,114.46,19
8969,2025-01-08,smb,North America,35.21,1
8970,2024-02-26,smb,Other,26.36,1
8971,2022-12-24,midmarket,North America,127.07,1
8972,2023-02-22,enterprise,Europe,327.82,-1
8973,2024-09-16,midmarket,Europe,108.43,9
8974,2022-08-16,midmarket,APAC,117.2,-1
8975,2022-05-24,smb,North America,43.17,-1
8976,2024-09-03,midmarket,APAC,97.72,7
8977,2023-01-03,smb,North America,39.57,7
8978,2024-09-03,smb,North America,37.15,9
8979,2023-11-12,smb,APAC,30.68,-1
8980,2025-06-27,smb,North America,27.85,-1
8981,2023-11-01,midmarket,Europe,103.3,-1
8982,2025-01-11,smb,Europe,32.45,-1
8983,2024-12-21,smb,Other,27.61,-1
8984,2022-09-28,smb,APAC,32.26,6
8985,2025-06-25,midmarket,North America,105.65,-1
8986,2024-08-09,enterprise,APAC,336.45,-1
8987,2022-05-17,smb,North America,36.33,21
8988,2022-01-08,smb,Europe,32.1,12
8989,2022-12-13,midmarket,APAC,103.65,1
8990,2022-01-21,smb,Europe,35.75,16
8991,2023-04-02,enterprise,Europe,355.89,1
8992,2025-06-25,smb,APAC,26.38,-1
8993,2023-09-04,midmarket,Europe,115.84,-1
8994,2022-01-31,midmarket,APAC,97.64,8
8995,2023-09-23,midmarket,North America,117.4,7
8996,2022-10-07,midmarket,North America,140.24,18
8997,2024-12-28,smb,APAC,29.84,-1
8998,2022-04-26,midmarket,North America,151.8,7
8999,2024-09-10,smb,North America,30.53,-1
9000,2023-07-24,smb,APAC,29.51,9
9001,2022-01-25,smb,Europe,38.15,12
9002,2024-05-08,smb,North America,32.32,6
9003,2023-08-04,midmarket,North America,131.39,1
9004,2024-09-11,enterprise,North America,384.01,-1
9005,2024-02-28,smb,North America,37.38,-1
9006,2024-10-01,smb,North America,29.37,-1
9007,2023-08-11,smb,APAC,27.14,-1
9008,2022-01-11,smb,North America,37.92,-1
9009,2022-06-16,smb,APAC,30.03,24
9010,2023-08-09,smb,Other,24.02,-1
9011,2023-05-23,midmarket,North America,125.45,1
9012,2024-10-10,smb,Other,25.56,-1
9013,2023-06-10,smb,North America,31.84,4
9014,2025-01-02,smb,Europe,27.48,-1
9015,2022-08-28,midmarket,Other,89.17,10
9016,2023-05-07,midmarket,APAC,114.26,-1
9017,2024-08-23,midmarket,North America,105.26,-1
9018,2022-06-08,midmarket,North America,139.99,6
9019,2023-02-15,smb,North America,36.74,7
9020,2024-08-17,smb,Other,23.89,-1
9021,2024-01-22,midmarket,North America,135.87,6
9022,2024-09-19,smb,Europe,31.34,-1
9023,2023-10-21,midmarket,North America,129.22,-1
9024,2025-01-01,smb,North America,29.51,-1
9025,2025-01-24,midmarket,North America,106.9,-1
9026,2025-05-28,smb,North America,30.67,-1
9027,2022-06-05,smb,Europe,33.52,-1
9028,2024-01-25,smb,North America,40.35,12
9029,2022-05-26,smb,North America,38.37,1
9030,2022-10-20,midmarket,Europe,109.11,-1
9031,2023-01-19,smb,North America,33.14,-1
9032,2024-04-04,midmarket,APAC,91.37,-1
9033,2023-07-05,smb,Europe,27.8,-1
9034,2025-01-08,smb,Europe,28.04,-1
9035,2023-01-16,smb,North America,43.37,23
9036,2024-02-27,smb,North America,36.24,-1
9037,2024-08-31,midmarket,APAC,84.56,-1
9038,2025-06-04,smb,APAC,24.04,-1
9039,2022-11-09,midmarket,North America,134.48,19
9040,2024-07-25,smb,North America,29.71,4
9041,2022-04-19,smb,North America,44.46,30
9042,2023-11-25,smb,Europe,32.21,1
9043,2023-06-13,smb,North America,37.03,22
9044,2025-05-08,smb,Other,25.87,-1
9045,2024-09-13,midmarket,North America,107.17,-1
9046,2025-03-29,smb,Other,21.04,-1
9047,2024-12-21,smb,North America,34.96,2
9048,2023-06-09,midmarket,North America,114.27,5
9049,2024-07-24,enterprise,North America,338.69,-1
9050,2022-02-08,midmarket,North America,155.04,16
9051,2023-12-13,smb,Other,28.92,-1
9052,2022-03-02,smb,Europe,30.67,34
9053,2024-07-13,smb,North America,38.84,1
9054,2025-05-18,midmarket,Other,72.49,-1
9055,2024-05-19,enterprise,North America,437.41,-1
9056,2024-12-07,smb,North America,32.93,-1
9057,2022-10-27,midmarket,North America,133.03,1
9058,2025-06-22,midmarket,Europe,102.37,-1
9059,2023-12-04,midmarket,APAC,84.99,6
9060,2024-05-10,midmarket,North America,135.0,-1
9061,2024-09-10,midmarket,Europe,91.45,1
9062,2024-03-27,smb,North America,40.15,-1
9063,2023-02-09,midmarket,North America,113.87,-1
9064,2024-02-20,midmarket,Europe,95.8,-1
9065,2024-04-14,smb,Europe,26.6,9
9066,2024-12-29,smb,Europe,28.48,-1
9067,2023-09-07,smb,North America,37.56,-1
9068,2023-10-03,smb,North America,37.74,-1
9069,2023-10-05,smb,Europe,34.75,7
9070,2022-05-27,smb,Europe,34.65,-1
9071,2022-04-25,smb,North America,39.82,1
9072,2022-01-27,smb,North America,38.15,1
9073,2024-04-30,smb,APAC,28.85,1
9074,2023-06-19,smb,North America,41.66,-1
9075,2025-01-09,midmarket,Europe,95.85,1
9076,2024-06-15,midmarket,Europe,99.57,8
9077,2022-06-30,midmarket,North America,128.5,33
9078,2022-05-08,midmarket,Europe,108.17,-1
9079,2023-04-13,smb,Europe,33.25,1
9080,2025-03-21,smb,Europe,25.48,-1
9081,2022-03-04,midmarket,APAC,117.76,-1
9082,2022-08-28,midmarket,Europe,103.53,10
9083,2022-02-07,midmarket,North America,123.93,12
9084,2023-06-12,smb,North America,32.31,-1
9085,2025-06-16,midmarket,Europe,93.98,-1
9086,2024-05-22,enterprise,North America,431.96,5
9087,2023-09-22,enterprise,APAC,367.23,11
9088,2022-07-04,smb,North America,38.37,6
9089,2023-03-30,midmarket,North America,118.88,-1
9090,2023-11-01,smb,North America,38.64,-1
9091,2022-12-17,smb,APAC,31.6,4
9092,2024-06-18,smb,Europe,32.0,12
9093,2025-06-04,smb,Europe,27.94,-1
9094,2022-09-20,enterprise,North America,451.81,5
9095,2022-11-18,midmarket,APAC,89.51,1
9096,2022-06-11,smb,APAC,28.47,-1
9097,2024-07-15,midmarket,North America,134.27,1
9098,2023-08-13,smb,APAC,24.8,-1
9099,2022-12-29,smb,APAC,28.13,1
9100,2022-10-07,enterprise,North America,404.86,1
9101,2022-03-31,midmarket,North America,121.57,4
9102,2023-08-31,smb,Europe,36.02,1
9103,2024-05-21,smb,North America,31.15,-1
9104,2022-10-27,smb,APAC,30.1,-1
9105,2022-01-03,midmarket,Europe,132.22,3
9106,2023-08-27,smb,North America,31.28,-1
9107,2024-05-12,midmarket,North America,106.16,-1
9108,2023-03-17,midmarket,Europe,106.97,-1
9109,2022-11-16,smb,North America,34.34,23
9110,2022-07-16,smb,North America,35.42,35
9111,2024-08-10,midmarket,North America,121.63,-1
9112,2025-01-04,smb,APAC,23.7,-1
9113,2024-09-09,midmarket,North America,122.67,-1
9114,2023-10-24,midmarket,North America,140.26,-1
9115,2024-07-12,enterprise,APAC,285.3,6
9116,2023-05-22,smb,North America,34.08,-1
9117,2022-02-01,enterprise,Europe,339.8,19
9118,2023-04-15,smb,North America,32.03,12
9119,2024-06-16,midmarket,APAC,90.74,-1
9120,2024-04-06,smb,North America,35.15,1
9121,2025-06-17,midmarket,North America,101.4,-1
9122,2025-06-26,midmarket,North America,106.12,-1
9123,2022-11-06,smb,Other,25.32,21
9124,2022-01-13,smb,APAC,33.21,25
9125,2022-12-16,smb,North America,36.99,1
9126,2025-01-22,midmarket,North America,123.33,-1
9127,2024-11-04,smb,North America,34.49,1
9128,2022-05-07,smb,North America,38.06,-1
9129,2022-07-24,midmarket,North America,139.29,1
9130,2023-12-21,smb,APAC,24.01,5
9131,2024-04-22,smb,North America,37.28,14
9132,2025-06-07,smb,APAC,24.59,-1
9133,2024-08-21,smb,North America,34.67,-1
9134,2022-09-28,smb,APAC,30.56,-1
9135,2022-02-17,smb,North America,40.77,-1
9136,2024-03-19,smb,North America,37.61,5
9137,2023-12-08,smb,APAC,24.89,-1
9138,2025-03-22,midmarket,North America,113.59,-1
9139,2024-01-05,smb,APAC,24.53,-1
9140,2023-10-02,smb,APAC,26.2,1
9141,2023-01-23,midmarket,Other,87.4,19
9142,2022-04-21,smb,APAC,31.99,36
9143,2025-01-23,smb,North America,34.68,1
9144,2024-11-20,smb,North America,37.35,-1
9145,2022-07-27,smb,Europe,34.26,-1
9146,2024-06-17,midmarket,North America,128.44,-1
9147,2023-04-10,smb,Europe,36.4,1
9148,2023-07-12,smb,North America,32.87,23
9149,2024-12-18,smb,Europe,31.33,-1
9150,2024-12-10,midmarket,North America,109.88,-1
9151,2022-09-01,midmarket,North America,124.09,-1
9152,2023-01-28,smb,Other,32.02,23
9153,2024-11-14,enterprise,APAC,277.14,1
9154,2025-03-16,midmarket,North America,128.14,-1
9155,2022-04-11,smb,North America,43.55,32
9156,2024-11-29,smb,Europe,32.9,1
9157,2023-09-17,smb,North America,37.5,4
9158,2024-01-24,smb,Europe,31.94,8
9159,2022-04-07,smb,APAC,30.16,11
9160,2024-05-18,smb,North America,34.04,1
9161,2024-05-15,smb,North America,38.78,1
9162,2024-04-25,smb,North America,34.08,1
9163,2024-10-05,smb,North America,34.03,-1
9164,2025-04-22,midmarket,Europe,113.23,-1
9165,2024-12-20,midmarket,North America,110.8,-1
9166,2024-08-08,smb,Other,27.99,4
9167,2025-06-06,smb,Europe,26.52,-1
9168,2024-05-10,smb,North America,30.09,-1
9169,2024-05-07,smb,Europe,31.36,1
9170,2023-11-23,smb,North America,35.97,3
9171,2024-09-08,midmarket,North America,127.89,1
9172,2022-04-02,smb,Europe,29.38,-1
9173,2023-10-08,smb,North America,31.69,1
9174,2023-06-27,midmarket,North America,140.98,-1
9175,2025-03-10,smb,North America,33.05,-1
9176,2022-04-03,smb,North America,39.77,21
9177,2024-04-01,smb,Europe,28.14,-1
9178,2022-08-24,smb,Other,32.47,13
9179,2025-02-01,enterprise,Europe,373.46,-1
9180,2024-12-22,smb,Other,25.1,-1
9181,2022-10-28,smb,Europe,30.72,-1
9182,2025-01-17,smb,North America,38.48,-1
9183,2023-09-26,midmarket,APAC,109.65,-1
9184,2025-05-24,smb,North America,33.08,1
9185,2024-07-20,midmarket,North America,123.54,-1
9186,2022-02-13,midmarket,Other,99.69,1
9187,2022-09-16,midmarket,Europe,105.41,1
9188,2023-05-30,smb,APAC,30.78,-1
9189,2022-09-27,smb,North America,40.74,4
9190,2022-06-18,enterprise,APAC,356.74,-1
9191,2025-06-01,smb,North America,35.77,-1
9192,2025-01-13,smb,North America,33.12,-1
9193,2023-07-09,smb,APAC,32.03,-1
9194,2022-10-02,smb,North America,35.31,1
9195,2022-08-20,smb,Europe,38.57,-1
9196,2025-03-14,midmarket,APAC,81.3,1
9197,2023-02-27,midmarket,APAC,91.21,4
9198,2022-01-17,smb,North America,41.5,-1
9199,2023-05-23,smb,North America,32.75,-1
9200,2023-08-03,smb,APAC,25.89,-1
9201,2024-03-06,smb,Europe,32.95,14
9202,2023-03-09,smb,Europe,30.87,13
9203,2025-03-23,smb,North America,36.23,2
9204,2024-04-01,smb,North America,31.62,2
9205,2025-06-12,midmarket,Other,79.98,-1
9206,2023-04-14,smb,Europe,31.48,-1
9207,2024-04-11,smb,APAC,27.44,4
9208,2023-04-12,enterprise,North America,416.86,1
9209,2024-06-12,midmarket,North America,115.59,-1
9210,2024-08-09,smb,Europe,28.48,-1
9211,2023-02-15,smb,APAC,25.31,1
9212,2025-04-11,enterprise,North America,390.99,-1
9213,2024-12-29,midmarket,North America,114.94,2
9214,2025-02-15,midmarket,Europe,95.86,3
9215,2022-10-05,midmarket,North America,120.85,1
9216,2024-07-04,smb,North America,38.79,1
9217,2022-05-16,smb,Europe,31.66,34
9218,2022-05-15,smb,North America,44.5,17
9219,2025-05-26,enterprise,Europe,298.96,-1
9220,2022-07-15,midmarket,North America,153.19,4
9221,2025-01-07,midmarket,Europe,97.79,-1
9222,2023-07-04,smb,APAC,29.18,-1
9223,2023-01-23,smb,APAC,27.97,1
9224,2022-04-04,midmarket,Europe,133.94,2
9225,2024-05-11,smb,Europe,28.52,1
9226,2024-07-09,enterprise,North America,424.15,-1
9227,2023-08-19,midmarket,North America,107.86,-1
9228,2024-10-30,smb,North America,34.76,1
9229,2023-02-17,midmarket,Europe,121.03,23
9230,2023-12-05,smb,North America,35.69,15
9231,2023-01-01,midmarket,North America,136.02,-1
9232,2024-01-13,smb,Europe,33.65,-1
9233,2022-06-23,midmarket,Europe,117.26,-1
9234,2023-08-31,midmarket,North America,115.33,-1
9235,2023-12-02,midmarket,North America,119.63,-1
9236,2023-12-12,smb,Europe,33.48,10
9237,2023-07-24,smb,APAC,26.92,-1
9238,2024-04-01,smb,Europe,31.88,-1
9239,2023-10-16,enterprise,North America,371.86,1
9240,2022-12-28,enterprise,APAC,385.98,23
9241,2022-10-02,enterprise,North America,454.65,-1
9242,2024-04-06,smb,North America,34.93,8
9243,2025-04-12,midmarket,North America,123.92,1
9244,2024-08-19,midmarket,North America,128.95,1
9245,2024-03-25,smb,Europe,27.1,-1
9246,2025-03-21,smb,Europe,27.23,-1
9247,2025-02-21,midmarket,APAC,88.57,-1
9248,2023-10-09,enterprise,Europe,344.21,-1
9249,2022-05-20,midmarket,North America,128.04,7
9250,2024-03-20,smb,Europe,29.46,-1
9251,2024-03-05,midmarket,Europe,94.35,3
9252,2022-12-20,smb,Europe,29.44,1
9253,2024-12-19,enterprise,North America,358.44,-1
9254,2025-01-15,smb,Europe,25.46,-1
9255,2023-02-27,smb,Europe,33.02,-1
9256,2023-09-01,enterprise,North America,374.35,-1
9257,2022-09-07,smb,APAC,26.41,1
9258,2022-08-16,midmarket,North America,147.08,1
9259,2022-12-05,smb,North America,39.22,9
9260,2023-04-12,smb,Europe,36.49,1
9261,2022-12-15,smb,APAC,34.25,-1
9262,2022-07-13,midmarket,Europe,119.97,3
9263,2023-07-25,enterprise,Europe,399.59,1
9264,2024-03-06,smb,Other,23.53,-1
9265,2023-02-20,smb,North America,40.1,-1
9266,2023-11-12,smb,North America,36.73,1
9267,2022-12-13,smb,Europe,34.99,-1
9268,2024-06-17,smb,North America,30.76,1
9269,2024-04-07,smb,Europe,34.68,-1
9270,2025-05-10,smb,Other,23.69,1
9271,2022-03-09,smb,North America,43.18,26
9272,2024-12-24,smb,North America,38.77,-1
9273,2023-03-11,smb,North America,41.89,1
9274,2022-03-26,midmarket,Europe,112.18,20
9275,2024-05-30,smb,Europe,29.61,-1
9276,2022-08-08,smb,Other,30.08,1
9277,2022-08-13,midmarket,Europe,117.47,21
9278,2025-06-04,smb,Other,23.51,-1
9279,2022-10-09,midmarket,North America,138.4,12
9280,2023-11-30,smb,North America,40.64,1
9281,2022-09-14,midmarket,North America,125.34,-1
9282,2022-06-08,smb,APAC,27.35,-1
9283,2022-01-02,smb,North America,42.37,40
9284,2022-01-21,smb,North America,41.33,-1
9285,2023-08-28,midmarket,North America,141.31,-1
9286,2023-07-08,smb,North America,39.62,-1
9287,2022-02-19,midmarket,Europe,115.76,15
9288,2023-03-23,midmarket,APAC,105.11,3
9289,2022-12-15,midmarket,North America,145.29,4
9290,2023-12-31,smb,Europe,29.88,-1
9291,2025-06-23,midmarket,North America,95.72,-1
9292,2024-06-01,smb,North America,36.22,-1
9293,2025-03-17,smb,North America,28.51,-1
9294,2022-09-03,midmarket,Europe,130.77,3
9295,2022-10-02,smb,Europe,30.22,-1
9296,2024-08-16,midmarket,Europe,99.07,8
9297,2023-01-31,midmarket,APAC,115.72,8
9298,2024-12-19,enterprise,North America,337.54,1
9299,2023-08-15,smb,Europe,27.2,10
9300,2022-09-14,smb,Europe,29.71,1
9301,2024-12-13,smb,North America,38.72,1
9302,2023-12-04,smb,North America,41.1,1
9303,2024-10-21,midmarket,North America,113.07,-1
9304,2023-08-01,smb,North America,39.42,-1
9305,2022-06-11,smb,North America,42.11,1
9306,2024-05-19,midmarket,North America,105.85,4
9307,2022-06-08,smb,APAC,28.33,-1
9308,2024-04-26,midmarket,APAC,105.68,8
9309,2023-06-16,midmarket,Europe,99.55,1
9310,2024-10-06,enterprise,Europe,341.62,-1
9311,2025-01-15,midmarket,Other,78.63,-1
9312,2023-06-04,smb,North America,37.76,-1
9313,2025-01-30,smb,Europe,26.56,-1
9314,2022-05-22,smb,Europe,31.43,15
9315,2022-05-17,enterprise,APAC,305.35,11
9316,2025-06-21,smb,APAC,29.34,-1
9317,2024-01-03,smb,North America,31.66,12
9318,2023-07-30,smb,Europe,31.3,1
9319,2022-07-18,smb,North America,38.18,2
9320,2023-01-04,smb,North America,35.8,1
9321,2024-05-25,smb,Europe,33.2,-1
9322,2024-11-14,smb,Europe,28.11,-1
9323,2025-03-15,midmarket,North America,118.25,-1
9324,2023-06-05,smb,North America,37.59,1
9325,2023-08-04,smb,Europe,35.44,11
9326,2022-07-28,midmarket,North America,147.07,34
9327,2022-04-17,midmarket,APAC,97.5,-1
9328,2023-07-13,smb,Europe,34.52,11
9329,2024-01-10,midmarket,Europe,116.17,-1
9330,2022-05-14,midmarket,North America,152.51,1
9331,2023-06-06,smb,Other,31.24,17
9332,2024-03-29,enterprise,APAC,339.64,12
9333,2024-10-31,enterprise,North America,384.56,-1
9334,2025-04-12,enterprise,Europe,308.1,-1
9335,2023-03-11,midmarket,APAC,112.13,-1
9336,2023-05-15,midmarket,North America,143.82,1
9337,2025-01-21,smb,Europe,25.7,5
9338,2024-06-03,midmarket,APAC,95.17,4
9339,2022-12-16,midmarket,Europe,101.27,28
9340,2024-05-24,smb,APAC,25.41,1
9341,2022-07-20,midmarket,North America,129.5,-1
9342,2023-07-27,midmarket,APAC,93.48,1
9343,2023-01-27,midmarket,Other,102.64,-1
9344,2025-06-20,midmarket,North America,97.91,-1
9345,2022-02-14,midmarket,North America,142.06,28
9346,2024-12-29,enterprise,Europe,344.04,1
9347,2022-12-25,smb,APAC,32.49,2
9348,2022-02-16,smb,North America,35.22,17
9349,2024-04-22,smb,North America,33.5,-1
9350,2024-05-15,enterprise,APAC,332.36,1
9351,2022-07-01,smb,North America,41.63,9
9352,2022-02-18,smb,Europe,34.31,21
9353,2022-05-23,enterprise,Europe,388.16,8
9354,2023-06-06,smb,Other,31.26,12
9355,2022-06-18,smb,North America,37.28,7
9356,2024-06-16,midmarket,Other,79.16,-1
9357,2022-04-09,smb,Europe,39.21,-1
9358,2024-10-03,midmarket,APAC,100.18,1
9359,2025-01-21,smb,North America,30.96,-1
9360,2024-07-03,midmarket,Europe,114.59,1
9361,2025-04-19,midmarket,APAC,82.1,-1
9362,2025-04-13,smb,APAC,28.41,1
9363,2022-03-01,smb,North America,41.42,1
9364,2023-03-13,midmarket,Europe,111.71,1
9365,2024-08-27,smb,North America,38.97,1
9366,2023-03-10,smb,North America,41.16,1
9367,2024-07-29,smb,Europe,26.84,1
9368,2024-09-15,smb,Other,26.95,-1
9369,2025-06-26,smb,Europe,30.89,-1
9370,2023-02-25,smb,North America,38.32,-1
9371,2023-03-20,midmarket,North America,120.47,1
9372,2022-01-31,smb,North America,37.04,33
9373,2022-12-31,midmarket,North America,149.68,3
9374,2022-12-24,midmarket,APAC,100.61,-1
9375,2023-08-02,midmarket,North America,126.69,1
9376,2023-06-22,midmarket,North America,130.99,-1
9377,2024-12-28,smb,Europe,25.86,-1
9378,2024-09-14,smb,North America,30.03,-1
9379,2024-07-18,smb,North America,31.57,-1
9380,2022-01-07,smb,Europe,30.44,1
9381,2023-08-25,midmarket,North America,141.04,-1
9382,2024-07-19,smb,Europe,27.0,-1
9383,2022-11-09,midmarket,Europe,105.11,-1
9384,2023-06-27,enterprise,Europe,372.96,19
9385,2024-07-16,smb,North America,38.84,-1
9386,2024-10-10,smb,North America,29.54,-1
9387,2024-12-26,midmarket,Europe,92.17,1
9388,2023-07-03,midmarket,North America,134.87,-1
9389,2023-05-26,enterprise,North America,428.72,9
9390,2023-05-04,smb,North America,38.36,-1
9391,2024-05-03,midmarket,North America,102.86,5
9392,2023-06-20,midmarket,North America,141.25,-1
9393,2023-05-26,smb,Other,28.22,1
9394,2022-08-03,smb,Europe,37.28,-1
9395,2023-09-03,midmarket,Europe,124.16,13
9396,2022-10-30,smb,North America,41.28,-1
9397,2023-11-01,midmarket,North America,106.63,1
9398,2025-02-07,midmarket,APAC,95.38,1
9399,2024-09-16,smb,Europe,30.44,-1
9400,2023-09-02,midmarket,Other,81.63,10
9401,2025-06-01,midmarket,North America,104.35,-1
9402,2025-06-04,smb,North America,29.44,-1
9403,2023-07-22,smb,Europe,36.21,-1
9404,2024-09-01,smb,North America,37.39,-1
9405,2023-03-13,smb,North America,39.94,-1
9406,2025-01-26,midmarket,North America,124.33,1
9407,2023-04-22,smb,North America,38.62,-1
9408,2022-11-26,midmarket,APAC,114.03,-1
9409,2022-06-20,smb,APAC,28.27,-1
9410,2024-12-11,midmarket,Europe,93.21,-1
9411,2023-01-14,enterprise,North America,446.67,15
9412,2024-11-03,enterprise,APAC,332.18,1
9413,2022-04-21,smb,Europe,38.0,-1
9414,2023-10-02,enterprise,APAC,371.83,-1
9415,2023-06-30,smb,Europe,34.81,9
9416,2023-07-14,smb,Other,25.11,12
9417,2022-08-02,smb,North America,35.81,8
9418,2022-04-05,midmarket,Europe,116.42,-1
9419,2023-03-19,midmarket,APAC,105.62,-1
9420,2023-08-24,smb,APAC,28.87,-1
9421,2024-10-09,smb,Other,21.97,-1
9422,2023-08-14,midmarket,North America,125.3,17
9423,2022-11-10,smb,Europe,36.57,19
9424,2022-12-01,midmarket,North America,120.83,8
9425,2024-02-20,midmarket,Europe,110.55,1
9426,2023-07-10,midmarket,North America,117.87,-1
9427,2025-02-23,midmarket,North America,116.51,-1
9428,2023-07-16,midmarket,APAC,105.06,15
9429,2023-12-25,smb,APAC,25.7,-1
9430,2022-03-23,midmarket,Europe,127.44,-1
9431,2022-09-05,smb,North America,40.83,-1
9432,2024-12-20,smb,North America,31.89,1
9433,2023-03-16,smb,North America,42.13,19
9434,2023-06-22,enterprise,North America,459.85,9
9435,2024-01-24,smb,APAC,28.21,-1
9436,2022-03-15,midmarket,Europe,104.01,-1
9437,2023-10-09,smb,North America,35.73,-1
9438,2023-03-18,midmarket,Europe,106.57,16
9439,2022-07-09,smb,North America,36.35,1
9440,2023-06-18,midmarket,North America,132.73,-1
9441,2023-07-25,smb,North America,41.6,-1
9442,2022-08-26,midmarket,North America,119.41,1
9443,2023-11-24,midmarket,Europe,115.72,1
9444,2024-08-10,smb,Europe,31.12,9
9445,2022-12-08,midmarket,Europe,119.66,1
9446,2025-05-18,smb,APAC,28.39,-1
9447,2024-02-21,smb,APAC,26.85,15
9448,2024-09-13,smb,APAC,27.52,1
9449,2022-03-31,smb,Other,27.5,1
9450,2024-09-06,smb,APAC,25.14,-1
9451,2023-03-06,smb,APAC,29.6,1
9452,2024-06-25,enterprise,North America,339.9,-1
9453,2024-10-23,smb,North America,31.58,4
9454,2022-11-16,smb,Europe,29.91,4
9455,2022-11-27,midmarket,APAC,91.3,24
9456,2022-03-17,midmarket,APAC,103.31,33
9457,2024-02-12,midmarket,Europe,93.64,1
9458,2024-09-14,smb,APAC,24.09,-1
9459,2023-06-08,midmarket,Europe,116.25,-1
9460,2022-07-25,smb,Europe,35.58,-1
9461,2023-02-08,smb,North America,42.91,-1
9462,2023-05-30,smb,Europe,36.52,-1
9463,2025-03-14,midmarket,North America,126.75,-1
9464,2022-06-08,smb,North America,41.58,-1
9465,2023-03-15,smb,Europe,30.46,14
9466,2024-03-25,midmarket,North America,109.82,-1
9467,2022-10-29,midmarket,APAC,117.51,-1
9468,2025-02-02,midmarket,Europe,113.39,-1
9469,2025-03-06,smb,Europe,28.94,1
9470,2023-05-01,midmarket,North America,129.74,-1
9471,2024-08-09,enterprise,APAC,263.02,1
9472,2024-08-22,midmarket,Europe,92.1,6
9473,2024-05-19,enterprise,Europe,353.48,5
9474,2022-08-26,midmarket,Europe,105.06,-1
9475,2022-03-05,smb,Europe,34.46,-1
9476,2023-03-20,smb,Europe,35.65,22
9477,2022-06-17,smb,Europe,37.28,-1
9478,2023-01-09,enterprise,APAC,377.11,-1
9479,2024-03-25,smb,North America,32.64,-1
